x,y,Aspect,ELEV,FRG,K_Factor,MAP,MAT,NDVI,NLCD,Silt_Clay,Slope,TPI,NLCD,SOC
-1205285,2263795,201.2348785,2573.352539,4,0.059696969,842.6102905,2.296565771,0.652869165,4,52.87272644,16.68017006,0.619870603,4,18.5546997910415
-765285,1573795,193.763031,2344.541016,3,0.150000006,516.4543457,7.729242325,0.607636869,4,34.09999847,11.22197056,-0.248963833,4,6.05003860950268
-855285,1443795,197.7554016,2802.884521,3,0.224299997,730.4119873,5.903900146,0.641167819,4,47.86399841,14.5233078,12.03702068,4,12.2347019076665
-705285,2283795,149.6691437,1309.95874,2,0.319999993,351.896637,7.858659744,0.290732145,6,44.61133957,3.535435438,0.771623373,1,5.17923137893847
-1065285,1733795,212.9118042,2484.003662,1,0.291515142,538.1222534,5.707221985,0.543347538,4,60.88787842,6.845797539,1.243219376,4,7.15447630327073
-655285,1583795,162.8268585,1737.922485,2,0.35679999,426.480896,10.23015022,0.363143444,6,64.56500244,4.028097153,4.424025059,1,6.10146029339261
-965285,1363795,198.7707672,1534.418701,5,0.215000004,236.4261017,13.03518772,0.301717669,5,32.13124847,1.740282893,-1.24900353,2,1.93654569715567
-1055285,1863795,150.8589935,1738.773682,3,0.21489796,348.1835022,9.975357056,0.289764166,5,41.11122513,15.68511105,-3.137838602,2,2.67130272315777
-1135285,1543795,125.3723145,1834.040649,4,0.162499994,203.1381989,11.00794983,0.155702055,5,38.34999847,2.379554987,-1.95130384,2,2.68557876138494
-995285,2153795,207.7355652,2059.346924,4,0.239999995,191.206604,5.334249973,0.18015562,5,30.20000076,1.632973194,-0.350298256,2,1.91767482285871
-945285,1053795,208.8641357,1323.834595,2,0.351999998,274.7839966,16.77569962,0.184302777,5,66.23200226,2.577762127,-0.851102054,2,2.66264227694352
-995285,1503795,190.045578,2169.55835,4,0.077878788,362.7009277,7.749848366,0.255263299,5,58.37878799,3.555091381,1.245372772,2,5.57121579758879
-825285,1763795,163.5037842,2598.417236,3,0.12141414,433.1657715,5.012474537,0.509345591,4,50.05252457,14.42765427,8.60731411,4,7.83698680860486
94715,1673795,157.5126495,300.6346436,2,0.378275871,1072.468384,13.22149467,0.752119899,7,82.5241394,2.148869753,1.341385961,3,11.5308414442591
-175285,1823795,149.5225525,441.4836426,2,0.319999993,709.9018555,12.21538067,0.523980141,7,84.20869446,1.651867867,0.527624249,3,8.17095827259313
-835285,2133795,182.7845612,2097.561768,4,0.28897959,299.2227783,5.514336586,0.251369745,5,43.89489746,2.859191656,1.320659518,2,3.89556317858806
-555285,1593795,139.7004852,1219.172974,2,0.244285718,437.6260376,12.24260235,0.335840195,7,49.54285812,0.910959125,-0.008616916,3,3.32524147534931
-635285,1803795,139.2580261,1524.107178,2,0.113750003,381.6059875,9.537968636,0.390609175,6,22.59375,1.418254137,0.224216461,1,2.92723276170421
-685285,1553795,143.5567474,1941.315063,2,0.212200001,454.0375061,9.934550285,0.356153518,6,51.67699814,1.92950809,0.353830099,1,4.46937900895112
-745285,1493795,183.0987701,1780.206909,2,0.354999989,402.2261963,10.54605007,0.313527226,6,64.26499939,3.877043247,0.181748003,1,4.48404602617148
-145285,1733795,150.6378021,414.3629761,2,0.333191484,802.0214844,12.8900528,0.54780513,6,80.57234192,1.749616504,-0.349942207,1,7.8753238456418
-1095285,2423795,189.6405029,3055.87793,5,0.050000001,939.7460327,-1.088434339,0.44329679,5,42.29898834,20.07901955,-13.61031532,2,13.8475979174645
-345285,1863795,180.3143005,750.2800293,2,0.319999993,576.427063,10.96675301,0.495124578,7,85.6907196,2.184037924,1.316575408,3,4.95547845587628
-565285,1703795,160.7064514,1132.795044,2,0.324897945,390.0576782,11.66525555,0.426324964,6,70.75918579,1.207489252,0.508363426,1,5.16560294507623
84715,1573795,152.6749115,257.8821106,133,0.29426229,1121.762451,13.96926212,0.671765506,7,80.15573883,0.860738873,-0.214431733,3,9.10908498444811
-905285,2363795,194.0983429,1579.21228,4,0.392268032,358.6078796,6.927422523,0.345126271,5,62.21546555,7.471691132,-1.810970187,2,6.86962851430464
-125285,1783795,163.0218658,400.971344,2,0.346808523,792.1216431,12.81117058,0.612396955,6,72.64680481,2.117050171,-0.506531596,1,8.71506782023815
-955285,1263795,205.9616241,1624.050049,3,0.215599999,301.5994873,13.1423502,0.194434613,5,25.45000076,0.997353375,-0.860058665,2,2.21392648816664
-1115285,1113795,176.576767,1463.031006,2,0.370000005,315.6990967,14.87161636,0.19948642,6,61.20000076,1.168699026,-0.715937734,1,2.20468193146376
-475285,1773795,151.005188,1031.884277,2,0.389175266,482.1687927,11.47572136,0.424521327,6,78.8453598,2.090979099,0.543774664,1,5.65669731941234
-795285,1253795,119.5489502,1376.045044,2,0.406599998,338.5997009,14.49779987,0.213428304,6,62.36600113,1.872838378,0.936585426,1,3.85740147490459
-775285,1363795,184.2845764,1483.724121,2,0.290102035,396.4579773,13.50010204,0.259355009,6,34.45816422,1.486689448,-0.112444207,1,1.92626899899078
-775285,1273795,146.5189514,1313.393799,2,0.391414136,355.7001038,14.38297939,0.232522562,6,57.34444427,1.80269587,0.497185528,1,2.63962777891757
-935285,1323795,169.0449066,2010.57605,3,0.230967745,417.052002,10.47634411,0.274033338,6,57.51075363,3.001787901,0.200714841,1,3.39438534731647
-1115285,2243795,182.7815857,2186.577637,4,0.319999993,270.0854187,2.087199926,0.198028728,5,36.40000153,1.64846766,0.659829438,2,3.2120594033573
-905285,2193795,154.2738495,2037.77063,4,0.276067406,301.9832764,6.425842762,0.308346063,5,37.73033524,5.830447674,-0.538993537,2,2.54775634646602
-745285,2103795,171.9470978,1866.644287,2,0.421030939,406.5959167,7.420824528,0.380150259,6,55.77113342,4.158072948,-0.855254352,1,8.30984915434079
-1045285,2153795,189.2705536,2120.406738,4,0.321999997,214.7758026,5.087900162,0.186200783,5,36.95999908,4.170826912,2.761487722,2,2.37682669427428
-1045285,2383795,171.6629486,2845.176514,5,0.223199993,597.2075195,0.251950055,0.441219002,5,57.35200119,21.15016747,6.411455631,2,8.6437756546634
-285285,1873795,168.7166748,635.6365967,2,0.319999993,605.3337402,11.10804081,0.525467515,6,87.97113037,2.291560888,0.772116721,1,9.37464726730322
-815285,1393795,167.227417,1646.990112,2,0.296200007,407.1625977,12.24804974,0.26031822,6,42.01399994,2.855082512,-0.720543623,1,2.94337817478845
-535285,2003795,142.6212616,1153.662476,2,0.304081619,453.2414551,9.945969582,0.367231995,7,59.59897995,1.266898274,1.167286038,3,4.50832095850829
-1025285,2503795,157.5575714,1321.03833,4,0.370000005,232.1594543,7.621530533,0.161808267,5,55.41836548,2.017971516,-0.467399091,2,1.74443340565241
-35285,1613795,168.4125214,379.0458069,2,0.345252514,948.4591064,13.52681828,0.715045631,6,82.03939056,2.444584131,1.084428668,1,13.7038166619693
-1055285,1783795,127.6374741,2353.717529,3,0.254599988,400.0725098,7.84375,0.581418872,4,61.91999817,10.48810577,-11.73126698,4,8.95808147870539
-825285,1983795,188.156662,3250.217041,4,0.072857141,1032.75769,-0.590071321,0.586088121,4,36.26571274,17.17962265,-15.67182159,4,21.0217993042478
-835285,1113795,146.9649658,1477.45166,2,0.100000001,397.7015076,14.19734955,0.245925426,5,62.59000015,3.125802755,-0.226174206,2,3.41351375787423
-335285,1833795,150.34198,738.788269,2,0.319999993,571.0084839,11.45682812,0.521937072,7,81.21398163,2.017730951,1.575828791,3,3.74255423217624
-1135285,2503795,192.6439972,2500.708008,5,0.162626266,757.8480225,0.799393892,0.605931103,4,53.30707169,11.43433094,8.878915787,4,11.2313400816239
-1095285,2513795,183.2123413,2769.990479,5,0.0605,992.5263062,-0.417249888,0.425133139,5,42.51399994,21.5965004,12.10888195,2,12.9023543121535
-925285,1653795,177.3701935,3415.586914,4,0.070919544,1144.810303,0.228678226,0.591364205,4,48.95287323,15.61242867,2.58503747,4,22.5394120114097
-755285,1143795,166.3976898,1090.600464,2,0.290505052,362.9507141,15.51095963,0.246656656,5,40.71010208,0.980164528,0.170545027,2,1.17232418161676
-155285,1743795,169.5603943,427.1733093,2,0.322727263,781.7144775,12.79979801,0.63014853,6,70.67878723,1.950549722,0.401397556,1,9.04382359096399
-1205285,2243795,196.3576965,2502.182129,4,0.050000001,723.527832,2.347549915,0.626599669,4,48.74399948,17.6992588,7.541221619,4,19.6297276419575
-985285,2213795,190.6669006,2153.275391,4,0.322299987,319.4429932,4.6177001,0.240913913,5,48.73699951,3.899526834,1.56924367,2,3.66348560645762
-1145285,2253795,160.8456573,2104.579102,4,0.329259247,204.6240692,2.234259367,0.344023496,5,52.80740738,2.464330912,0.681607664,2,3.8952324885534
-1045285,1943795,171.7636108,2002.836792,3,0.200000003,394.9068909,7.195400238,0.288089573,4,50.00600052,5.85011673,5.485803127,4,3.30218214111476
-1085285,2093795,163.4409637,2304.915039,4,0.298099995,327.8304138,4.826499939,0.32164827,5,47.7140007,7.155213833,-0.807645619,2,5.01065913741258
-15285,1733795,156.0665741,396.9625854,2,0.426842093,914.1109619,12.40205288,0.716900051,6,82.27368164,1.540216565,0.241710126,1,11.3299811440349
-985285,1433795,169.3243103,1849.058228,4,0.265399992,267.3150024,11.23130035,0.175313756,5,48.27999878,3.781621218,-8.484426498,2,2.09157821281891
-1205285,1023795,200.8366852,1820.652954,3,0.184,568.8386841,12.32979965,0.364564866,5,56.82799911,16.39159203,16.03243637,2,4.83308431090156
-875285,1313795,153.5328369,1890.009521,2,0.352653056,385.9133911,10.88122463,0.237160489,6,52.79795837,1.881923914,-1.243880153,1,4.21464911692314
-715285,1773795,200.6160889,1775.238037,2,0.112000003,398.9107056,9.209349632,0.337872237,6,21.42000008,1.878275752,0.203297034,1,2.75121288495124
-725285,2433795,197.4280548,1252.309692,2,0.319999993,389.5162048,7.103849888,0.449062288,6,56.69300079,4.702277184,1.268280625,1,9.06448582245496
-765285,1683795,146.3359985,1819.264771,2,0.32249999,432.6322937,9.918450356,0.323775291,6,73.99199677,3.098930836,0.311401188,1,5.43739018650156
-825285,2003795,170.6739349,2967.834473,3,0.063222222,642.0581665,1.216388822,0.649837494,4,38.46777725,17.74866295,-8.259710312,4,17.6026818052897
-1165285,2433795,208.9731598,2360.572998,5,0.268222213,1121.274414,1.358666658,0.602835298,4,45.02000046,9.663214684,6.502155781,4,12.4795695778639
-1095285,2163795,182.2170258,2101.457764,4,0.328999996,235.2216797,5.107950211,0.198157743,5,34.75999832,3.221657276,1.176579833,2,1.95084409439539
-135285,1783795,176.6363373,396.0287781,2,0.337010324,785.305542,12.95649529,0.551050723,7,73.45567322,1.295891285,0.35755524,3,6.70417166147051
-45285,1853795,177.8378296,384.8815918,2,0.370000005,853.4213867,11.58929348,0.673454821,6,73.64347839,1.973193049,1.782428503,1,11.2847646320532
-1005285,1733795,187.3175354,3199.358398,131,0.050000001,792.9385986,2.25425005,0.586234927,4,60.32699966,26.62937164,-7.444164753,4,20.251483356967
-855285,2423795,126.4297409,1635.910278,2,0.280000001,374.9786682,6.886277676,0.479382962,5,54.20222092,7.220977306,-5.800490379,2,10.4024581408635
-245285,1693795,168.6908569,587.6931152,2,0.19195877,664.6730957,13.18659782,0.56770891,7,38.95773315,0.746468067,-0.058795925,3,5.31807281209567
-965285,1953795,190.7331848,2702.168457,3,0.253061235,750.4204102,3.368469477,0.770299137,4,52.58469391,13.88063431,2.608840227,4,8.99055618996874
-865285,1083795,160.8534241,1553.727783,2,0.127499998,384.3774109,14.39925003,0.190566704,5,70.16500092,8.163103104,2.590046167,2,6.89492754373183
-355285,1613795,161.8655396,794.8564453,2,0.316907227,559.1651001,12.70288658,0.401303649,7,76.88865662,0.874405086,0.265574604,3,4.00057909460452
-1065285,1563795,208.0666962,1880.820557,4,0.370000005,256.4052429,10.23302078,0.286796451,5,30.59895897,2.005181074,-0.536134779,2,1.92026954483146
-1115285,1493795,200.3068085,1865.689697,3,0.200000003,230.2433929,10.38799953,0.144691274,5,30.70000076,1.969061255,-0.025712257,2,1.2752668997318
-735285,2323795,155.5331268,1478.308594,2,0.180600002,331.4753113,7.179900169,0.336092502,5,45.48400116,3.75336194,3.279801846,2,4.01578836915814
-675285,2113795,149.9687805,1354.376587,2,0.257628858,389.4861145,8.795876503,0.384414405,6,33.20721817,1.576267362,-0.708830059,1,6.89299422181169
-375285,1713795,148.1241455,824.897644,2,0.319999993,538.446106,12.06659985,0.384944737,7,75.60399628,1.154898405,0.184378341,3,5.02303839269512
-325285,1723795,142.4611053,684.3538208,2,0.319999993,572.1194458,12.49318695,0.424872249,7,82.37911987,1.185782909,0.1034927,3,6.53519219402917
-1075285,1873795,233.232605,1615.325562,5,0.4014,276.7416077,10.57079983,0.177652717,5,73.36299896,5.906705379,-1.816433072,2,4.02143754194842
-685285,1933795,149.6768188,1419.763672,2,0.168775514,367.3445129,9.561275482,0.410689741,6,30.15714264,1.478275061,0.245183945,1,3.01096396308404
-675285,1573795,151.4591064,1752.204956,3,0.19265306,414.308197,10.54443836,0.393403947,4,46.91020584,8.341561317,-1.562847018,4,5.4103190631299
-605285,1953795,164.0327759,1316.914429,2,0.184081629,419.7229919,9.598010063,0.392014205,6,28.17551041,1.115506649,-1.221678019,1,3.80512971583188
-895285,2363795,247.7805328,2058.462402,2,0.319393933,515.0638428,4.990151405,0.542765856,5,53.64444351,8.681059837,3.089938402,2,9.18251596741328
-485285,1653795,145.5131073,1000.479248,2,0.334742278,444.9104309,12.27999973,0.324867904,7,74.96392059,0.915929914,0.188822463,3,3.87283413773668
-1005285,1713795,168.4286041,3666.163574,131,0.050000001,1135.049561,-0.788585842,0.392090261,6,21.71818161,26.88052559,18.56268692,1,11.8980343982455
-875285,1873795,203.4406128,3306.536377,4,0.07141304,639.2692871,0.174347848,0.63904804,4,36.75217438,17.35997009,11.81352711,4,21.6742270536906
-645285,1753795,141.2967224,1440.311768,2,0.370000005,347.3900146,10.5177002,0.280232996,6,65.12799835,1.75668931,0.937688649,1,7.12152665496777
-895285,1743795,167.1980591,3016.702393,3,0.117299996,543.4708862,1.741649985,0.628540933,4,50.70899963,14.6996851,8.669547081,4,8.13978016658077
-1075285,1593795,196.6896057,1700.765869,3,0.147377044,249.984848,10.91458988,0.186604381,6,47.67049026,4.722461224,1.778373361,1,2.32260173611284
-1125285,2483795,184.8715668,2515.123047,5,0.118831165,631.2277222,0.423571497,0.586945772,4,50.95324707,7.635351658,3.549474478,4,10.1871109482413
-825285,1693795,133.3299713,3148.064209,3,0.142020196,784.3232422,1.317171812,0.585554898,4,40.84040451,23.66439629,5.767096519,4,12.3687598598498
-685285,1233795,154.6388855,1339.075684,2,0.311020404,418.1779785,14.25209141,0.286315531,6,57.86326599,1.224566936,0.738071859,1,2.3581781351018
-1035285,1733795,193.3147888,2970.061768,3,0.225799993,674.5054932,3.444499969,0.629650176,4,60.16699982,14.07913399,9.789335251,4,11.1371265739828
-775285,2203795,150.213028,1845.412964,1,0.121212125,429.2006226,6.534545422,0.457131684,4,34.39696884,11.37673187,5.598881245,4,5.97468907679731
-245285,1563795,169.7302399,509.0133057,2,0.355979383,690.098999,14.09216499,0.467147589,6,68.35876465,2.264326096,1.239617348,1,5.85089006087998
-785285,2253795,155.338028,1591.173096,2,0.319999993,315.9377136,7.50274992,0.284681499,6,39.22800064,2.416713238,0.160260797,1,3.04022931352386
-815285,2133795,156.5693817,2079.707275,4,0.319999993,318.4520264,5.204550743,0.317318857,5,50.56517029,2.35918951,-0.043807361,2,4.10309976212645
-685285,2453795,184.253891,1241.889771,2,0.304800004,450.3825989,6.91230011,0.575172246,5,57.47999954,5.06979847,1.082967401,2,6.980802640165
-735285,1813795,143.7497864,2200.706299,2,0.10076087,517.4856567,7.082282543,0.49536702,6,40.1782608,2.30886817,0.743839622,1,7.27024270560241
-465285,1883795,144.9110565,1030.479126,2,0.354020625,514.5505371,10.6839695,0.419105828,7,87.71546173,1.911791921,-0.559373856,3,7.59183715325757
-1025285,2023795,225.1604156,1900.791504,4,0.257040828,322.9562378,6.944591999,0.234241575,5,44.3408165,8.346375465,0.05104702,2,3.15403212802956
-745285,2173795,136.740387,1519.97229,2,0.225714281,370.5535889,7.866173267,0.342871755,6,33.37142944,2.268119574,1.221212745,1,3.80187011910939
-805285,1113795,151.4808502,1190.360229,2,0.370000005,401.5797119,15.27025032,0.229695544,5,65.30000305,1.238084674,0.238377541,2,3.29410041651646
-955285,1233795,235.1463318,1869.315796,3,0.139699996,381.8575134,12.38930035,0.276889205,5,42.71500015,9.072834015,8.002943039,2,2.69755454346939
-875285,1813795,128.0727844,2928.095947,3,0.134639174,360.2515869,3.047783613,0.488569289,4,33.81855774,12.56051254,-6.236325741,4,8.2126759004505
-775285,1773795,168.6355286,2703.171631,3,0.074242428,585.3397217,3.933990002,0.64670217,4,36.33434296,17.36091042,9.715166092,4,18.2782678236154
-1045285,1613795,182.6450043,1949.677856,3,0.244505495,358.9408569,9.35384655,0.313637376,5,43.25054932,10.05780983,6.67494297,2,2.72431033289946
-1015285,2133795,184.6869659,2146.874023,4,0.319999993,190.8849487,5.058247566,0.195981994,5,36.40000153,2.331181049,0.332024485,2,2.52130047361054
-915285,1293795,161.3955536,1957.598633,2,0.156161621,429.0958557,11.16075802,0.259059757,6,39.74747467,2.1656425,1.395660639,1,2.84701493348145
-135285,1673795,162.301178,441.408905,2,0.332105249,815.6845093,13.3116312,0.588226616,7,69.97579193,1.010026693,-0.136008769,3,7.94741230723556
-735285,1593795,124.1662827,2111.423584,3,0.292400002,445.7539063,9.336549759,0.55141294,4,52.11399841,9.902562141,-13.51848412,4,10.0142703255851
-885285,1723795,177.0107422,2579.710938,3,0.1728421,278.5426941,4.909420967,0.376461506,5,56.77894592,6.557744026,-8.900704384,2,5.46387854734015
-925285,1433795,185.5892944,1669.795776,2,0.143608242,273.4224548,12.05324745,0.182265386,6,37.9814415,2.269726276,-0.212576106,1,2.16965804344985
94715,1583795,194.9636841,272.2623901,5,0.192602739,1126.816528,13.84993172,0.661757708,7,79.96438599,0.917754948,-0.256960839,3,6.99183024761033
-755285,1813795,192.7313843,2165.013672,1,0.105268814,536.8562012,7.63166666,0.46930331,4,40.5,3.647217751,-1.916866541,4,6.28180382615268
-685285,1683795,137.7697296,1357.122681,2,0.310303032,310.4062805,11.73419189,0.244954675,6,76.09494781,0.980949044,-0.181235954,1,4.69233288066983
-765285,2323795,161.1953125,1509.94812,2,0.319999993,331.7879944,7.027900219,0.317011803,6,42.61000061,2.511988878,-0.395449877,1,4.24715087165768
-885285,1693795,125.4479904,2351.126709,3,0.144999996,200.7297668,5.309821606,0.54301542,5,42.55833435,0.765389144,-0.664126396,2,5.85147425574763
-1175285,1143795,218.9460754,1523.792358,3,0.345999986,369.3761902,14.23134995,0.235810205,5,60.125,5.189269543,-2.135437489,2,2.20620266628072
-475285,1803795,153.252533,1062.165894,2,0.360824734,490.2015686,10.96845341,0.436788738,6,80.77629089,2.153824329,0.128524318,1,5.60900565293866
-865285,2493795,143.3654327,1226.62207,2,0.264328361,404.9863281,6.992985249,0.366221279,6,60.04925537,5.744520664,1.719930768,1,8.1539958638356
-345285,1583795,176.9224396,687.2020874,2,0.281875014,589.6053467,13.26609421,0.449034184,6,62.43333435,2.8776896,-0.077673741,1,4.81056463855546
