"x","y","xm","ym","DIV_NAME","DIST_NAME","UPAZILA_NA","UNION_NAME","PH","SOM","K","CA","MG","N","P","S","B","CU","FE","MN","ZN","DEM","NDFI","NDVI","AEZ","LT","SDC","NEW_SPC","TEX","STYPE","AEZ_NAME","LT_Class","SDC_CLASS","New_SPC_Class","General_Soil_type","Topsoil_Texture","SPC","SPC_Class"
89.25028697,24.75759079,424197.504616658,2738314.25306037,"RAJSHAHI","BOGRA","Kahaloo","Narahatta",6.1,2.5,0.1,3.6,2,40,10,3,0.3,6.8,373,9.6,1.9,21.1840953826904,-0.183750316500664,0.492651522159576,25,"2","2",2,11,18,"Level Barind Tract","Medium Highland 1","Mixed Imperfectly DR & Mod Well-DR","Mostly Slow","Shallow Grey Terrace Soils","Silt Loam",2,"Mostly Slow"
89.38543647,24.68914386,437828.671078627,2730667.08185619,"RAJSHAHI","BOGRA","Bogra sadar","Asekpur",5.2,2.1,0.1,0.6,0.1,17,18,10,0.3,8.8,500,86,1.6,19.0362205505371,-0.140065804123878,0.503735601902008,25,"2","2",2,11,18,"Level Barind Tract","Medium Highland 1","Mixed Imperfectly DR & Mod Well-DR","Mostly Slow","Shallow Grey Terrace Soils","Silt Loam",2,"Mostly Slow"
89.20706012,24.66862804,419769.716920096,2728487.93737254,"RAJSHAHI","BOGRA","Nandigram","Bhatgram",5.9,1.7,0.2,5.1,0.9,42,18,37,0.2,3.1,500,8,3.2,16.9494781494141,-0.151583224534988,0.522300660610199,25,"2","2",2,13,18,"Level Barind Tract","Medium Highland 1","Mixed Imperfectly DR & Mod Well-DR","Mostly Slow","Shallow Grey Terrace Soils","Silty Clay Loam",2,"Mostly Slow"
89.31243859,24.73004099,430466.455726416,2735230.65342534,"RAJSHAHI","BOGRA","Bogra sadar","Asekpur",6.3,1.7,0.1,2.3,0.8,25,8,10,0.3,9,391,100,2.1,20.0760440826416,-0.141944512724876,0.499212890863419,25,"2","2",2,11,18,"Level Barind Tract","Medium Highland 1","Mixed Imperfectly DR & Mod Well-DR","Mostly Slow","Shallow Grey Terrace Soils","Silt Loam",2,"Mostly Slow"
89.12792736,24.74322994,411815.170835597,2736797.3629299,"RAJSHAHI","BOGRA","Adamdighi","Kundagram",5.9,2,0.2,8.1,3.4,0.1,17,14,0.2,5.4,420,17.7,1.7,18.4895858764648,-0.10371096432209,0.476944774389267,25,"2","2",2,13,18,"Level Barind Tract","Medium Highland 1","Mixed Imperfectly DR & Mod Well-DR","Mostly Slow","Shallow Grey Terrace Soils","Silty Clay Loam",2,"Mostly Slow"
89.14437227,24.96794998,413634.388992792,2761671.12298071,"RAJSHAHI","JOYPURHAT","Khetlal","Khetlal",5,1.2,0.2,5.8,2,26,67,13,0.1,5.4,500,90,3.8,21.9565563201904,-0.124496780335903,0.506790816783905,25,"2","2",2,11,18,"Level Barind Tract","Medium Highland 1","Mixed Imperfectly DR & Mod Well-DR","Mostly Slow","Shallow Grey Terrace Soils","Silt Loam",2,"Mostly Slow"
89.06380779,24.85665328,405417.063014167,2749400.15594068,"RAJSHAHI","JOYPURHAT","Akkelpur","Gopinathpur",5.2,2.3,0.2,2.9,0.7,0.1,26,11,0.7,2.2,133,2.7,0.8,21.1932163238525,-0.133754193782806,0.464110463857651,25,"2","2",2,11,18,"Level Barind Tract","Medium Highland 1","Mixed Imperfectly DR & Mod Well-DR","Mostly Slow","Shallow Grey Terrace Soils","Silt Loam",2,"Mostly Slow"
89.31864971,24.8603386,431166.567430855,2749655.45300882,"RAJSHAHI","BOGRA","Bogra sadar","Asekpur",5.9,2.3,0.1,3.9,0.9,28,18,21,0.3,5,104,15,1,20.9995193481445,-0.17570386826992,0.468466907739639,25,"2","2",2,11,18,"Level Barind Tract","Medium Highland 1","Mixed Imperfectly DR & Mod Well-DR","Mostly Slow","Shallow Grey Terrace Soils","Silt Loam",2,"Mostly Slow"
89.4142469,24.5561467,440680.57172053,2715927.97972465,"RAJSHAHI","BOGRA","Sherpur","Sughat",5.2,1.2,0.1,4.5,0.6,6.2,21,3,3.3,3.4,29.6,11.9,6.4,17.8015651702881,-0.132396131753922,0.501417756080627,25,"2","2",2,11,18,"Level Barind Tract","Medium Highland 1","Mixed Imperfectly DR & Mod Well-DR","Mostly Slow","Shallow Grey Terrace Soils","Silt Loam",2,"Mostly Slow"
89.12541005,25.07721175,411798.404922601,2773782.67205873,"RAJSHAHI","JOYPURHAT","Khetlal","Khetlal",5.4,0.9,0.1,3,1,27,42,16,0.1,5.1,346,57,3.4,25.0241832733154,-0.186774834990501,0.518529415130615,25,"2","2",2,11,18,"Level Barind Tract","Medium Highland 1","Mixed Imperfectly DR & Mod Well-DR","Mostly Slow","Shallow Grey Terrace Soils","Silt Loam",2,"Mostly Slow"
89.06461868,24.91215553,405541.216582426,2755545.71595551,"RAJSHAHI","JOYPURHAT","Akkelpur","Gopinathpur",5.3,2.1,0.2,7.7,2.4,0.1,1,16,0.4,4.5,210,14.1,2.2,19.1109580993652,-0.148689672350883,0.533069908618927,25,"2","2",2,11,18,"Level Barind Tract","Medium Highland 1","Mixed Imperfectly DR & Mod Well-DR","Mostly Slow","Shallow Grey Terrace Soils","Silt Loam",2,"Mostly Slow"
89.40487483,24.62697776,439765.338323891,2723774.91766901,"RAJSHAHI","BOGRA","Sherpur","Sughat",6.1,2.4,0.1,11.7,0.9,2.1,12.6,9,2.5,4.5,23.6,4.2,5.5,17.7866516113281,-0.152481287717819,0.504784643650055,25,"2","2",2,11,18,"Level Barind Tract","Medium Highland 1","Mixed Imperfectly DR & Mod Well-DR","Mostly Slow","Shallow Grey Terrace Soils","Silt Loam",2,"Mostly Slow"
89.14676031,25.03988259,413925.588202388,2769635.17684215,"RAJSHAHI","JOYPURHAT","Kalai","Kalai",4.5,0.7,0.1,3,0.6,14,21,1.5,3,3.6,24.4,11.2,2.9,22.4049587249756,-0.14066581428051,0.522527575492859,25,"2","2",2,11,18,"Level Barind Tract","Medium Highland 1","Mixed Imperfectly DR & Mod Well-DR","Mostly Slow","Shallow Grey Terrace Soils","Silt Loam",2,"Mostly Slow"
89.32740498,24.6975747,431962.418134735,2731628.16652327,"RAJSHAHI","BOGRA","Bogra sadar","Asekpur",6.4,2.7,0.2,8.6,2.7,25,20,11,0.4,8.9,500,92,1.9,19.1214828491211,-0.140285804867744,0.523763835430145,25,"2","2",2,11,18,"Level Barind Tract","Medium Highland 1","Mixed Imperfectly DR & Mod Well-DR","Mostly Slow","Shallow Grey Terrace Soils","Silt Loam",2,"Mostly Slow"
89.29876176,24.75536318,429097.62795107,2738041.59759301,"RAJSHAHI","BOGRA","Kahaloo","Narahatta",6.3,2.1,0.2,3.1,2.7,30,20,5,0.2,7.2,424,17.4,3.2,19.7980937957764,-0.144372254610062,0.486701220273972,25,"2","2",2,11,18,"Level Barind Tract","Medium Highland 1","Mixed Imperfectly DR & Mod Well-DR","Mostly Slow","Shallow Grey Terrace Soils","Silt Loam",2,"Mostly Slow"
89.2131564,25.13117792,420682.744208361,2779704.33091314,"RAJSHAHI","GAIBANDHA","Gobindaganj","Kochasahar",5.3,2.2,0.2,2.3,0.8,0.2,4,13,0.4,2.8,205.2,9.8,0.9,22.471284866333,-0.160363867878914,0.518336176872253,25,"2","2",2,9,18,"Level Barind Tract","Medium Highland 1","Mixed Imperfectly DR & Mod Well-DR","Mostly Slow","Shallow Grey Terrace Soils","Loam",2,"Mostly Slow"
